Importance
2.3001114034746664e-05
0.00043026800105739585
5.5833608729412016e-05
6.126615549519176e-05
0.00010079538099421378
4.6006756835463664e-05
6.0892274346153894e-05
3.886968732821576e-05
0.00016336248020329042
9.603083278541627e-05
0.0008015452919782737
0.0003673685731928396
0.0004715534542335261
0.000564124902700473
0.0001675676929666982
0.0007830009207867611
0.00025867951603919
0.0
0.00492969051200948
0.00011301283383026672
2.3827444199783256e-05
2.6538038651307733e-05
0.000286257277307692
0.0001610893117179419
2.5048561275057605e-05
2.1980993250104515e-05
0.0007568223004667109
0.00017927567777710257
1.2251433222787435e-05
5.371517196793626e-05
0.0006575934190862375
0.000305247558039781
0.0014889438098907633
0.00012616713709554341
0.0005181383166097928
0.00047689979970480046
0.00036200213279738056
0.00010458062459621636
0.0002589994185155314
0.00026687906640229705
0.0006454967624840127
0.000568891731331541
0.0005170281400919481
0.004434862405095709
0.0008763160092949479
0.00017118794442517977
0.0004656909491838213
0.0001999735179752525
0.007971309151954044
0.0001297952072193545
0.00013023967441029113
0.0001591670849469807
0.002822131002365119
0.0004110964879517243
0.0004147543403394599
0.00036111612951301704
0.00017074471813742116
0.00024565878401843107
8.128346270305134e-05
0.013354616741859471
0.00015567988751352744
0.028215365223801334
0.0030982268459160685
0.013657785494182157
0.002707558295259284
0.0023523202380357684
0.00397333606687574
0.0002469811936880907
0.0009898341531991098
0.0011346763367564724
0.0012057889684043983
0.38302242053870955
0.04422715858961741
0.0010355463986353628
0.0010638771080382495
0.00048469586108606426
0.0005237221962022226
0.000675103406656332
0.000568867044874998
5.778618521955837e-05
0.0015078539390903087
0.00044182612919937877
0.00031360540083658154
4.867497612529909e-05
0.002445013167947003
0.0014164495909169414
0.000538450154330105
7.57472839579023e-05
1.4848716487709587e-05
1.8577813792775394e-05
3.310111135177045e-05
0.000613248462763927
0.00036881180056367674
0.0004458590783829228
0.0008967254143233208
0.0007333287091429428
0.00013448831485416684
9.588863158780462e-06
2.9198681718154194e-05
0.00019725401783762881
3.8488375669806916e-05
2.5987302987190913e-05
0.005214304811303476
0.000734484990241026
0.0010300477152814236
0.04537165864646998
0.00017096919793213784
0.0034451179497640345
0.0012143900325401649
0.00019100606316551264
0.0011122989833238458
0.00026131784497384383
0.0009997882499817854
0.0008418862568886384
0.0016295356834224672
0.003589240833357109
0.0003481390645149593
0.001093167204621074
0.00048767492030202844
0.0003659666151843393
0.00045421276065572017
0.00036530306739642257
0.00019434483360444388
0.0006178128590625725
0.0005505130899751872
9.367448830610499e-06
2.4329527010615133e-06
1.649414518601244e-05
2.585288482919452e-06
1.6520879324116564e-06
6.549567025916033e-06
4.80489077288368e-06
8.906404452055008e-07
2.6245006171659215e-06
5.5941601833620285e-06
7.750024137417214e-06
2.5226638169846874e-05
6.427620192403691e-06
3.119215595614191e-05
1.1266208359990916e-05
0.00021852256341891509
8.515058358898975e-06
8.628886869446736e-06
4.2238192357398245e-06
1.2122381789027063e-05
1.0674409746316803e-05
1.3732383562529633e-05
0.00015262045844916748
0.00019662070095601315
0.0002967302269516668
0.0005292118023967414
0.00017200836259380865
0.00025670347871634223
0.00025967076666119946
0.0002878847295783492
0.00014851565064486123
0.00020281491617536707
0.0002992067224957996
0.0
0.0
0.00019174800862754293
0.0007615533692410387
0.00022604854663659142
0.006004974570848294
0.0037413158197259645
5.349943871662409e-06
0.0003140588982119082
0.0006095197006947867
0.0002999051817527558
0.00010708684279760796
0.00011605940279641858
4.796358087863075e-05
0.00078104607464133
0.0006043533857412002
3.968093447772633e-05
0.00033015883220202983
4.033473747338701e-05
0.0009023425471265907
0.000645461320619579
0.0005814803544016832
0.000413764431527509
0.00034182088290979324
0.00017649516194750056
0.0005623362641969307
0.00014094858899148973
4.195406512717585e-05
0.0004268888448275522
0.0002175733164262544
0.000231593546576025
1.3410891308820045e-05
4.337609588179533e-05
5.167406456486996e-05
4.1666696305526635e-05
2.320394159928985e-05
5.582413732261178e-06
4.464468680525331e-05
5.1782005731289724e-05
1.8316043057264506e-05
4.416450991070585e-06
1.2821156969565672e-05
7.256138625611261e-06
0.00012022692133703004
0.0003132353092303053
0.00020687874034202135
7.641350488563527e-05
0.0006576924440977063
0.0013436343972623652
0.001260550955835984
0.0017134097260742983
0.0006661128968910002
3.67478645212033e-05
0.0001724083273413126
0.00013761151921696152
0.0005116130074355945
3.388491868647669e-05
0.0004076376315149744
9.681110626685524e-05
1.5553728176234098e-05
2.0636685179877123e-06
1.8913503007043183e-05
5.6275319382527355e-06
3.0992585026556405e-05
2.6166679811175292e-05
0.000393354280906264
0.000331392469391893
0.00032471125301039696
0.00012093570845665422
0.00028166573548689443
0.0007172242150127884
0.0016959604757772711
0.0003207649623780195
3.790231428413648e-06
1.6478963566031534e-05
0.0026434609719526033
7.935867620836228e-05
1.425438997207196e-05
0.0001344436861028495
0.00011389255391979821
2.9578941472566344e-05
1.870365480032277e-05
0.00010151803338647102
4.350227566849413e-06
2.5941808764150836e-06
2.5185082328811337e-05
0.00045857795779500373
0.0003053566527467885
0.00035778832038702523
0.0003385096627597977
0.0007182666732135132
9.288311636472107e-05
0.0031557816540956633
8.779644464288177e-05
0.0010429498777259454
0.0018539476033843068
2.527970557273186e-05
0.0022292956919477084
0.003355062264314182
3.398470508346014e-05
0.0031162229985492768
0.0001850735446999532
0.014154032212513358
0.0003561720469809965
0.016574928192473186
0.00039434435968221194
0.00034664466324975087
0.00034540036419755096
0.0003899004560330295
0.0005973374035921696
0.0003112873867799261
0.000496050092483305
0.00021931321116113622
0.0003236793959266681
0.002464425597636201
5.876088458243852e-05
0.00017989343331190695
0.00039063123658436777
0.0010970849441005036
9.080717394123879e-05
1.9496189785115193e-06
1.9761213898370576e-05
0.0001119288593927019
3.33726143146717e-06
2.385994363721171e-05
0.0010709878016840135
0.0004261861000542393
0.00052021886592412
0.0006236769738577536
0.0005113283373781993
0.00032352711472002194
0.0003359258625388339
0.0018906803031888194
0.000640031728194169
3.9161085752950734e-05
2.4522982393112625e-05
2.5843155677624576e-05
6.890398131151913e-05
0.00031206406121530347
2.004850998966493e-05
2.4955605813713144e-05
2.2926223824160402e-05
0.003263050699676395
3.951999445380701e-07
1.6689124635703834e-09
1.51592158703913e-07
8.166928093091482e-05
0.00019247606241865886
1.3899298809965617e-05
0.0005103131735081506
0.0005652792936427612
0.06838123625489125
0.0
0.0008019167679997317
0.0010046129534860145
0.0008227580981762745
0.0
0.0
2.9390482968634983e-05
0.00013423522324245126
0.00042710833409647904
0.0007501136843639645
0.0003978763152498719
2.6774137439827746e-05
0.00027063828971060725
0.0
0.0
0.0
0.0
0.00015615229681983876
0.00022169660918069714
4.552540308416306e-06
0.0
4.0216752938414365e-05
5.1671767164606717e-05
2.1395163887837713e-05
0.0
0.0
0.0
0.00025570166072322266
9.547338405935642e-05
0.00032127006503065243
9.997453412442587e-05
0.00011817786672596241
0.009802290008502954
0.002525461710317695
0.0008533669427760942
3.1007695076717845e-05
0.0008295776833394912
0.0005989669928908735
0.0008830472511734458
0.0004909163507099356
0.0006464344705637271
0.00038998936167323057
2.4775455934830098e-05
5.020993247352201e-05
0.000562618289446022
0.000611070279427694
0.00043957132432154606
0.0002387835150996359
0.0007108612064789171
0.00044851386897369426
0.00040625343231945224
0.0008622277957653119
0.00017764265206642225
0.0007139426590277543
0.00021535703709740794
0.027754411181271848
0.00016145460402717984
3.90080591168093e-05
0.013633002396108311
0.0002675491523534668
2.6639652601793457e-06
1.541805762763415e-05
0.0
1.957327105837305e-05
2.360154833311804e-06
1.5285905618904165e-05
4.312511651596039e-06
4.2831801386312815e-09
7.228544560250948e-06
6.144531208568248e-08
2.4453532732569668e-05
3.341085382175686e-05
4.740345305005114e-06
6.440240589780083e-06
0.0
1.7147942803088116e-05
0.00015277009012238673
0.0005291294836336029
0.0007751821375026475
0.0007286923059900998
0.0004267020477880861
0.00042259139336886054
0.00015688539229724918
0.0008083405432689735
0.00019848262007545261
0.0011716542106022302
0.0007353434298347569
0.00044262442773213554
0.00015799958282392338
0.00012298723229500736
5.367391550597375e-05
0.0002594281967611675
0.00320555590314159
0.03224822897816137
0.0012937369003765263
0.000701075522117336
0.00024670102985060137
0.00014410895915088526
0.008041400104704922
0.0028460227203202094
0.0007473244764261189
0.00042896469019951825
0.0005257355677513322
0.00024702592195548293
0.0003169438144529553
0.00020751056785079747
0.0006891070902282341
4.802726058250668e-06
0.0006109811903260959
0.0005050708114721459
0.00105438203161553
0.0004931232737641931
0.0006847070457237914
4.888440020377873e-06
0.0005830970192190233
0.0010613527102082921
0.0002438673937004535
0.0007600049206445056
7.284789486159463e-05
0.00023803060241874816
0.00024967238221842877
0.00024163304205313666
0.0005246336108664511
0.001571856455108566
0.00017918638903985834
7.247583430190961e-06
4.1114598615794364e-05
0.00022763798546464298
7.006860402279299e-05
0.002557595679974102
0.00030777130328594153
0.0008598682464008726
5.934617866712911e-06
0.0001807714938857139
0.0004338613008143911
0.0004640890373225605
0.0007371831071519211
0.0006081107990087907
0.0006078643418148204
0.0004135259640563133
0.00034754854640500006
0.0007594138656676135
0.000714122529047461
0.00029048337034849625
0.0009650932138397481
0.0004210790368153505
0.0001962282882102211
0.00039757078203968456
0.00012965049235482592
